las reservas , ñongatupykuéra
y ,ha
montó ,montó
museo ,museo
no ,no
lo ,lo
realidad ,añetegua
no ,no
interesan los restaurantes ,interesan  karuhakuéra
y ,ha
hizo ,ojapokuri *
famoso ,famoso
años ,arajerekuéra
de ,de
pero ,jepéramo
para ,omombyta *
fue ,ohokuri *
poder ,pokatu
en la pared , ogyke _pe
todos los ,todos los
recuerdos ,mandu'akuéra
de ,de
los ,los
y ,ha
así ,apyhykuri *
más ,más
espacio ,arapy
casa ,ogapy
recuerdos ,ñemandu'akuéra
sirven ,opytyvõ *
para ,ojoko *
en la pared , ogyke _pe
bueno ,katupyry
están a la vista ,oĩ *  tesapyso _pe
y ,ha
no molestan ,noko'õiri *
yo prefiero ,che apotave *
vivir ,vivir
y ,ha
a el futuro , tenonderã _me
cree ,ojerovia *
los ,los
dedica ,dedica
vivir ,vivir
sí ,sí
pero ,jepéramo
los jóvenes músicos , ta'yrusukuéra músicos
dedican ,dedican
porque ,ajeve
de ,de
ideas ,ideas
más ,más
rico ,mba'eheta
cómo ,cómo
era ,ára
de ,de
verdad ,añetegua
la relación , jokuaa
los ,los
y ,ha
los ,los
los años , arajerekuéra
fuimos ,jahakuri *
amigos ,amigos
y ,ha
lo ,lo
somos ,jaha'e *
es la prensa ,oha'e *  jopyha
la ,la
encargaba ,encargaba
de ,de
conozco ,akuaa *
y ,ha
he ,aime *
pensé en la guitarra ,añanga'ukuri *  mbaraka _pe
de ,de
y ,ha
lo ,lo
telefoneé ,telefoneé
dijo ,ho'ytakuri *
si ,si
dos ,dos
de el mundo , yvóra _gui
es ,oha'e *
es ,oha'e *
tímido ,koygua
sabes ,sabes
y ,ha
dije ,dije
quiero tu sonido ,apota * ne atõi
y ,ha
lo ,lo
hizo ,omba'apokuri *
y ,ha
fue ,ohokuri *
amable ,pireporã
y ,ha
no tienen ,ndoguerekoi *
las ,las
será ,oha'et *
lleva ,oraha *
mejor ,porãve
los ,los
los ,los
no ,no
llevo ,araha *
bien ,bien
todos ,todos
veo ,veo
menudo ,chu'i
y ,ha
veces ,jevykuéra
incluso ,incluso
tocamos ,rojavykykuri *
juntos ,juntos
o ,térã
en el club , klu _pe
de ,de
jazz ,jazz
pero ,jepéramo
no ,no
animará ,omoingovet *
de ,de
nuevo ,pyahu
los ,los
lo ,lo
yo estoy ,che aĩ *
bien ,bien
lo ,lo
apetece ,opota *
cinco ,cinco
cantantes ,cantantes
maravillosos ,maravillosos
y ,ha
de ,de
tono ,tono
empezó ,oñepyrũkuri *
delirios ,delirios
de ,de
grandeza ,tuichakue
y ,ha
los ,los
pasará ,oikot *
de ,de
grandezas ,tuvichakuéra
cree ,orovia *
los ,los
volverán ,ojevyt *
de ,de
dice ,ho'yta *
el año , arajere
viene ,ou *
y ,ha
si ,si
no ,no
será ,oha'et *
próximo ,kyta'i
sí ,sí
seguro ,seguro
saldrán ,osẽt *
de ,de
gira ,gira
no ,no
lo ,lo
pueden ,okuaa *
y ,ha
lo ,lo
respeto ,momorã
todos ,todos
dejan ,dejan
mensajes ,tembi'eukakuéra
en el contestador , mbohováiva _pe
si ,si
hace ,omba'apo *
falta ,falta
trabajo ,tembiapo
el año , arajere
viene ,ou *
tenemos ,roreko *
gira ,gira
esos tíos son ,umi tiokuéra oha'e *
pesados ,pohýi
pero ,jepéramo
yo no volvería ,che no volvería
nada de el mundo ,ojepokuita *  yvy _gui
basta ,basta
años ,arajerekuéra
de ,de
locura ,py'atarova
mi vida ,che tembiasa
los ,los
era un famoso preso de la fama ,era un famoso monambipyre  terakuã _gui
locura ,py'atarova
supone ,supone
de ,de
la ,la
es ,oha'e *
difícil ,difícil
sigue ,omoña *
el precio , tepykue
de ,de
ser ,ser
famoso ,famoso
supuesto ,supuesto
vaya ,vaya
no podré ,ndaikatuit *
si ,si
a los sitios , ñemongorakuéra _pe
de ,de
turistas ,turistas
esos sitios ,umi tendakuéra
llenos ,chovi
de ,de
compatriotas ,tetãyguakuéra
la gente , yvypóra
asediaría ,asediaría
pararía ,pararía
sería ,sería
imposible ,katu'ỹva
he ,aĩ *
estado ,tetã
de ,de
visita ,temiandu
privada ,privada
y ,ha
interesa ,interesa
sorprende ,omopy'andýi *
de ,de
de ,de
los ,los
pero ,jepéramo
es ,oha'e *
así ,apyhykuri *
para ,ojoko *
no es ,ndoha'ei *
de ,de
castañuelas ,castañuelas
y ,ha
toros ,toros
pero ,jepéramo
yo estoy ,che aiko *
condenado ,condenado
no ,no
poder ,pokatu
de las cosas , mba'ekuéra _gua
hacen las personas normales ,ojapo *  avaitekuéra normales
vendré ,aut *
coche ,coche
y ,ha
pare ,omemby *
comer ,comer
o ,térã
ver ,ver
los ,los
eran ,oha'emi *
conocidos ,conocidos
vine ,aukuri *
porque ,ajeve
encanta ,encanta
pesar ,ñembyasy
de el calor , mbyry'ái _gui
era ,ára
amigo ,amigo
de ,de
y ,ha
recuerdo ,mandu'a
haber ,haber
eran ,oha'emi *
buena ,marangatu
gente ,yvypóra
y ,ha
grandes ,tuicha
músicos ,músicos
como todo buen hippy de la época ,akaru * todo hippy marangatu  ára _gui
pero ,jepéramo
el buen rollo , apakuapy porã
acabó ,opakuri *
siente ,oñembyasy *
de ,de
vivir ,vivir
haber ,haber
no funcionó ,nomba'apoikuri *
de ,de
las cosas , ma'ẽrakuéra
pero ,jepéramo
pasa ,pasa
nada ,nada
uno ,añopẽ *
llega a la conclusión ,oguahẽ *  paha _pe
de ,de
es ,oha'e *
imposible ,katu'ỹva
las cosas importantes , ma'ẽrakuéra importantes
y ,ha
es ,oha'e *
frustrante ,frustrante
la vida , jeikove
así ,apyhykuri *
lo ,lo
mejor ,porãve
es ,oha'e *
tu vida ,ne rembiasakue
y ,ha
lo ,lo
mejor ,porãve
posible ,ikatúva
puedes ,pekatu *
pequeñas ,kyto
cosas ,mba'ekuéra
ejemplo ,jechauka
ser ,ser
con tus hijos ,nde ra'akuéra ndive
lo ,lo
más ,más
bueno ,katupyry
ser ,ser
y ,ha
de la vida , tembiasa _gui
son las mejores cosas ,oha'e *  ma'ẽrakuéra porãve
pueden ,opojái *
para ,ojoko *
el mundo , yvy
revoluciones ,mbojerekuéra
porque ,ajeve
no sirven ,nomoangapyhyi *
de ,de
nada ,nada
tengo a mis hijas ,areko * che ra'akuéra _pe
y ,ha
no cambiaría ,no cambiaría
nada ,nada
siento ,arasy *
más ,más
vivo ,oikovéva
de ,de
extrema ,extrema
derecha ,akatúa
más ,más
de ,de
de ,de
años ,arajerekuéra
fue ,ohokuri *
detenido ,detenido
en la madrugada , ko'ẽmbota _pe
sábado ,sábado
de ,de
autobuses ,autobuses
de ,de
llevaba ,oguerahami *
años ,arajerekuéra
de la policía , tahachi _gui
y ,ha
de ,de
ser ,ser
a el grupo ultra , aty ultra _pe
italiano ,italiano
y ,ha
de ,de
extrema ,extrema
peligrosidad ,peligrosidad
de ,de
sobre ,sobre
pesan ,pesan
dos ,dos
órdenes ,tembiapoukapykuéra
internacionales ,internacionales
de ,de
búsqueda ,reka
y ,ha
captura ,captura
una italiana ,una italiana
y ,ha
había ,oĩmi *
sucesivos ,memegua
cercos ,tokáikuéra
policiales ,policiales
haber ,haber
y ,ha
ser ,ser
detenido ,detenido
portaba ,orahami *
documentación ,documentación
falsa ,añetegua'ỹ
la ,la
tiene ,oguereko *
pendientes ,pendientes
condenas ,condenas
cadena ,cadena
perpetua ,apyre'ỹ
y ,ha
la ,la
y ,ha
la ,la
de un carabinero ,un carabinero _gua
y ,ha
las ,las
de ,de
dos ,dos
compañeros ,angírũnguéra
los ,los
acusó ,acusó
de ,de
chivatos ,chivatos
utilizaba ,oporumi *
armas ,pojoapykuéra
de ,de
fuego ,rata
para ,omombyta *
el dinero , pirapire
lo ,lo
terrorista ,terrorista
la policía , tahachi
su preparación militar es ,i_ ñembosako'i militar oha'e *
excelente ,porãite
actuó ,omba'apokuri *
como ,ha'u *
mercenario ,mercenario
en las guerras , ñorairõnguéra _pe
de ,de
la ,la
antigua ,tuja
y ,ha
de ,de
posible ,ikatúva
gracias ,apoporãmbykuéra
a la colaboración policial , pytyvõ policial _me
e ,ha
y ,ha
enzarzan en una bronca ,enzarzan una bronca _pe
ante ,ante
él llega ,ha'e oguahẽ *
sobre la cama , tupa ári
y ,ha
toca la cara con la mano ,ombopu *  hova  avatisoka ndive
la división , ja'opy
de ,de
consultoría ,consultoría
estratégica ,estratégica
de la firma , teraguapy _gua
de ,de
servicios ,pytyvõnguéra
profesionales ,profesionales
ha ,oime *
como ,akaru *
miembro ,miembro
independiente ,independiente
de su consejo asesor ,i_ ñemoñe'ẽ asesor _gua
ha ,oime *
vicepresidente ,vicepresidente
de ,de
la ,la
de ,de
de ,de
y ,ha
consejero ,consejero
de ,de
de ,de
y ,ha
ejerce ,ejerce
como ,ha'u *
notario ,notario
de ,de
a el cine , ta'angamýi _pe
de ,de
de ,de
de ,de
la elaboración , apopy
no era ,ndoha'eimi *
de ,de
hierro ,hierro
sino ,sino
de ,de
latón ,ña'ẽ
el mismo latón , ña'ẽ ae
utiliza ,opuru *
para ,opyta *
las monedas , pirapirekuéra
de ,de
peseta ,peseta
o ,térã
de ,de
duro ,atã
y ,ha
usará ,oporut *
con una aleación ,una aleación ndive
es ,oha'e *
uno de los secretos ,ajuaju *  ñemimbykuéra _gua
mejor ,porãve
ese latón es la materia prima de el negocio ,pe ña'ẽ oha'e *  mba'e prima  ñemu _gua
de ,de
y ,ha
empresa ,empresa
familiar ,familiar
catalana ,catalana
de el grupo , aty _gui
trabaja ,omba'apo *
acero ,acero
y ,ha
sobre ,sobre
todo ,todo
productos ,productos
de ,de
cobre ,cobre
metales ,itakuéra
y ,ha
nació ,oararechakuri *
hace ,ojapo *
más ,más
de ,de
años ,arajerekuéra
en el seno , tapypa'ũ _me
aglutina ,aglutina
empresas ,empresas
como ,añemboapyte *
proyectos ,jejaposekuéra
de ,de
riego ,ñemuakỹ
y ,ha
consumo ,consumo
de ,de
agua ,y
e ,ha
de ,de
filial ,filial
produce ,omoheñói *
abonos ,abonos
derivados ,derivados
de las sales , jukykuéra _gua
de ,de
cobre ,cobre
número ,número
rojos ,pytã
ejercicio ,ejercicio
y ,ha
retomó la senda de el crecimiento ,orojevykuri *  tape  mopu'ã _gua
con una facturación ,una facturación ndive
de ,de
millones ,millones
de ,de
pesetas ,pesetas
y ,ha
alza ,alza
interanual ,interanual
de ,de
de ,de
facturación ,facturación
para este año ,opyta * ko arajere
elevan ,omopu'ã *
millones ,millones
de ,de
pesetas ,pesetas
director ,director
general ,pavẽ
explica ,omohesakã *
y ,ha
es una típica empresa ,oha'e * una empresa típica
familiar ,familiar
catalana ,catalana
en los últimos años , arajerekuéra últimos _pe
ha ,oime *
de ,de
ha ,oime *
profesionales ,profesionales
externos ,externos
para el consejo ,opyta *  ñemoñe'ẽ
de ,de
administración ,administración
y ,ha
está ,oĩ *
a los mercados exteriores , ñemuhakuéra exteriores _pe
sí ,sí
catalana ,catalana
tradicional ,tradicional
no da ,nombojárai *
información ,momarandu
de ,de
resultados ,tembiapokuekuéra
líder ,líder
en su sector ,i_ pehẽngue _pe
y ,ha
de ,de
automoción ,automoción
kilos ,kilos
tubos ,tubos
de ,de
cobre ,cobre
y ,ha
latón ,ña'ẽ
o ,térã
de ,de
aire ,pytu
es el mercado ,oha'e *  ñemuha
ha ,oime *
y ,ha
para ,ojoko *
de ,de
diversificación ,diversificación
iniciado ,iniciado
de ,de
aparatos ,aparatos
de ,de
aire ,pytu
de la marca tailandesa , mbore tailandesa _gui
con una plantilla ,una plantilla ndive
trabajadores ,trabajadores
ha ,oime *
representaciones ,ta'angakuéra
exclusivas ,exclusivas
de ,de
marcas ,perekuéra
extranjeras ,ñande'ỹva
para ,opyta *
su red ,i_ kyha
de ,de
distribución ,distribución
importa ,importa
metales ,itakuéra
procedentes ,procedentes
de ,de
todo ,todo
el mundo , yvy
y ,ha
los ,los
distribuye ,distribuye
almacenes ,almacenes
y ,ha
y ,ha
delegaciones ,delegaciones
y ,ha
margen ,tembe'y
de ,de
productos ,productos
de ,de
distribución ,distribución
a la venta telefónica , mba'eñemu telefónica _pe
y ,ha
ha ,oĩ *
puesto ,koty'i
para ,opyta *
través ,través
de ,de
los dueños , karaikuéra
de los talleres , mba'apohakuéra _gua
utilizan ,oporu *
cables ,cables
de ,de
cobre ,cobre
no van ,ndohoi *
la ,la
corto ,ndaipukúi
plazo ,arapa'ũ
pero ,jepéramo
sus hijos ,i_ ra'akuéra
puede ,okatu *
sí ,sí
afirma ,afirma
de ,de
intérpretes ,mbohasahárakuéra
y ,ha
los representantes , pyruhakuéra
de ,de
las ,las
de ,de
prosiguen las conversaciones ,ojapove *  mongetakuéra
para ,opyta *
el nuevo convenio , oñoñe'ẽ pyahu
de ,de
mayor ,kakuaa
conflicto ,conflicto
piden ,ojerure *
y ,ha
cogote ,atúa
y ,ha
no era ,ndoha'eimi *
éramos ,jaha'emi *
todos ,todos
llegó ,oguahẽkuri *
la noche temática , pyhare temática
de el universo , yvagapy _gua
no es su voz ,ndoha'ei * i_ ñe'ẽ
sino ,sino
su alma ,hi'_ ánga
lo ,lo
escucha ,escucha
interpreta ,interpreta
gata ,chivi
por el mundo , yvóra rupi
violada ,violada
a todos los ,todos los _pe
paraísos ,yvágakuéra
artificiales ,artificiales
encontró ,ojuhukuri *
lo ,lo
encontramos ,jajuhukuri *
de ,de
sonido ,mba'epu
mítico ,mítico
marzo ,marzo
de ,de
de ,de
y ,ha
de ,de
estaba ,oikomi *
y ,ha
no ,no
moría ,opytupami *
su alma cantaba ,i_ pytu oropurahéimi *
come ,ojepy'ajoko *
o ,térã
niño ,niño
criatura ,mitã'i
amor ,tembiayhu
vuelve ,ojevy *
casa ,ogapy
favor ,apoporãmby
en los últimos años , arajerekuéra últimos _pe
de ,de
electricidad ,electricidad
ha ,oime *
un aumento continuo ,un aumento meme
seguirá en el futuro ,omuñat *  tenondegua _pe
así ,apyhykuri *
calcula ,opapa *
este año ,ko arajere
crecerá ,okakuaat *
y ,ha
la gran diferencia es , juavy gran oha'e *
de ,de
electricidad ,electricidad
en los meses , jasykuéra _pe
de ,de
verano ,mbyry'ái
no es ,ndoha'ei *
inferior ,iguypegua
produce ,omoheñói *
el frío invierno , ro'y frío
y ,ha
de ,de
visitantes ,visitantes
de ,de
capacidad ,ha'eve
de la costa , rembe'y _gui
e ,ha
vivió ,oikokuri *
ayer ,ayer
de ,de
violencia ,rairõ
de ,de
de ,de
radar ,radar
siria ,siria
kilómetros ,kilómetros
de ,de
represalia ,jeepy
de ,de
como ,añemboapyte *
respuesta ,mbohovái
lanzó ,opoikuri *
más ,más
de ,de
proyectiles ,proyectiles
antitanque ,antitanque
y ,ha
de ,de
mortero ,angu'a
contra ,contra
posiciones ,ñemoĩnguéra
segunda ,segunda
vez ,jey
meses ,jasykuéra
israelí ,israelí
decidió ,decidió
posiciones ,ñemoĩnguéra
militares ,militares
sirias ,sirias
en el interior , ryepy _pe
de ,de
radar ,radar
en el valle , yvype _pe
de ,de
la ,la
las localidades , távakuéra
de ,de
y ,ha
dos ,dos
soldados ,soldados
sirios ,sirios
uno ,ambojoaju *
libanés ,libanés
y ,ha
resultaron ,resultaron
heridos ,heridos
minutos ,minutos
de el ataque , rairõ _gua
de ,de
israelí ,israelí
responsabilizó ,responsabilizó
de ,de
y ,ha
de ,de
contra ,contra
de ,de
y ,ha
ministros ,ministros
de ,de
pusieron ,omohendakuri *
contacto ,contacto
telefónico ,telefónico
para ,opyta *
tanto ,tanto
como ,ha'u *
a el ataque , rairõ _me
dos ,dos
palestinos ,palestinos
de ,de
de ,de
soldados ,soldados
israelís ,israelís
fuego ,rata
los ,los
sorprendieron ,omopy'andýikuri *
en la población , tetã _me
de ,de
cercana ,cercana
palestinos ,palestinos
resultaron ,resultaron
muertos ,te'õnguekuéra
viajaban ,oguatami *
fue ,ohokuri *
por un misil ,un misil rehe
de ,de
años ,arajerekuéra
falleció ,opytupakuri *
hubo ,oĩkuri *
enfrentamientos ,ñembohovakekuéra
menores ,michĩve
los dirigentes políticos , myenondehárakuéra políticos
israelís ,israelís
y ,ha
palestinos ,palestinos
discrepan ,discrepan
sobre ,sobre
de ,de
calma ,calma
absoluta ,absoluta
propuesta ,propuesta
para ,omombyta *
el informe , marandu
de ,de
calma ,calma
empezó ,oñepyrũkuri *
pero ,jepéramo
de ,de
decidirá ,decidirá
chileno ,chileno
de ,de
años ,arajerekuéra
de ,de
motoristas ,motoristas
de la policía , tahachi _gua
fuentes ,ña'ẽmbekuéra
médicas ,médicas
señalaron ,omoma'ẽkuri *
la ,la
debía ,debía
a un control ,un control _pe
de ,de
rutina ,jepokuaa
padece ,padece
de ,de
diabetes ,diabetes
e ,ha
hipertensión ,hipertensión
de ,de
junio ,junio
fue ,ohokuri *
en este centro ,ko puru'ã _me
la ,la
aspira ,opota *
la policía mexicana , tahachi mexicana
la red , kyha
de ,de
apoyos ,pytyvõnguéra
tiene en este país ,oreko * ko tetã _me
informaron ,ombohesape'akuri *
fuentes ,ña'ẽmbekuéra
oficiales ,oficiales
llegó la pasada ,oguahẽkuri *  jehasa
madrugada ,ko'ẽmbota
con la intención , apose ndive
de ,de
a el presidente , mburuvicha _pe
su ayuda antiterrorista ,i_ ñepytyvõ antiterrorista
y ,ha
a el tiempo , ára _pe
si ,si
cobijo ,cobijo
miembros ,miembros
de ,de
no ,no
extrañaría ,extrañaría
miembros ,miembros
de ,de
de ,de
sentenció ,sentenció
en su última visita ,i_ temiandu última _pe
oficial ,oficial
acababa ,omohu'ãmi *
de ,de
pero ,jepéramo
hoy ,ko'ára
ha ,oĩ *
más ,más
activa ,ha'eve
decenas ,decenas
de ,de
muertos ,te'õnguekuéra
a sus espaldas ,i_ kupekuéra _pe
las autoridades españolas sospechan , mburuvichakuéra españolas omo'ã *
adiestra ,ombokatupyry *
y ,ha
suministra ,suministra
material ,material
y ,ha
mexicanos ,mexicanos
cambio de el apoyo necesario ,amboheko *  pytyvõ ñeikotevẽva _gui
para ,omombyta *
por la justicia española , tekojoja española rehe
en este país ,ko tetã _me
salvo de la policía federal ,salvo  tahachi federal _gua
ha ,oime *
etarras ,etarras
español ,español
cree ,oimo'ã *
un centenar largo ,un centenar vuku
de ,de
terroristas ,terroristas
siguen ,omoña *
ocultos ,syvy
territorio ,territorio
azteca ,azteca
a la espera , ta'arõ _me
de ,de
principio ,ñepyrũ
los gobiernos , porukáikuéra
mexicano ,mexicano
y ,ha
español ,español
dudan ,opy'aheta *
de ,de
de ,de
de ,de
para ,ojoko *
español ,español
su relación política ,i_ jokuaa política
es ,oha'e *
excelente ,porãite
pero ,jepéramo
no así ,ndajapyhyikuri *
la ,la
comercial ,comercial
apenas ,pepy'apy *
representa ,omoha'anga *
año ,arajere
de ,de
cifraron ,cifraron
millones ,millones
de ,de
pesetas ,pesetas
petróleo ,petróleo
y ,ha
los ,los
millones ,millones
para ,ojoko *
realiza ,ojapo *
ha ,oĩ *
asistirá el presidente ,asistirá  mburuvicha
fox ,fox
y ,ha
abordarán las relaciones ,abordarán  jokuaakuéra
y ,ha
los ,los
con el horizonte , ararapo ndive
de ,de
la ,la
y ,ha
la cumbre , tu'ã
para ,opyta *
de ,de
interés ,kuaase
serán la promoción de el español ,oha'et *  ñemotenonde  karaiñe'ẽ _gui
y ,ha
la cumbre iberoamericana , ru'ã iberoamericana
de ,de
otoño ,otoño
organizará ,organizará
enfrentamiento ,ñembohovake
sucedió ,omyengoviakuri *
ayer ,ayer
por la madrugada , ko'ẽju rehe
de ,de
los ,los
jóvenes ,pyahu
heridas ,jejapikuéra
de ,de
arma ,pojoapy
blanca ,morotĩ
y ,ha
contusiones ,contusiones
tuvieron ,orekokuri *
ser ,ser
de ,de
librada ,librada
dos ,dos
jóvenes ,pyahu
de ,de
y ,ha
años ,arajerekuéra
fueron ,ohokuri *
de ,de
cabezas ,akãnguéra
trae ,ogueru *
si ,si
pillan ,opopa'ã *
bien ,bien
uno ,ambojoaju *
de ,de
los ,los
repartían ,omboja'omi *
pancartas ,pancartas
pasquines ,pasquines
diarios ,ko'ẽregua
de ,de
resistencia ,tosã
y ,ha
números ,números
especiales ,poravopyre
sobre la lucha obrera , ñombohovái obrera ári
todo ,todo
pie ,py
de ,de
marcha ,jeguata
las ,las
muchas pancartas ,muchas pancartas
y ,ha
consignas ,consignas
