las reservas , ñongatupykuéra
como ,ajepy'ajoko *
símbolo ,símbolo
de ,de
posible ,ikatúva
aumento de la inseguridad ciudadana ,akakuaa *  inseguridad tavagua _gua
comprobará ,comprobará
el proyecto traerá , jejapose ombout *
problemas ,problemas
a el barrio , tavapy _pe
todo ,todo
el barrio , tekoha
dicen ,ho'yta *
los ,los
lo ,lo
han ,oime *
trámite ,trámite
de ,de
de ,de
pronunciará ,ho'ytat *
mañana ,pyharevekue
sobre las demandas , demandas ári
y ,ha
la familia , ogagua
de el chófer , chófer _gua
para ,omombyta *
cabo ,yvyakua
una investigación complementaria ,una investigación complementaria
de el sumario sobre , sobre sumario _gui
la muerte , te'õ
de ,de
de ,de
hoy ,ko'ára
habría ,habría
cumplido ,cumplido
años ,arajerekuéra
caso ,caso
de ,de
esas demandas ,umi demandas
el sumario , sumario
de ,de
instrucción ,moaranduha
será ,oha'et *
comunicado ,ñemomarandu
por los jueces , yvyrajakuéra rehe
a la fiscalía , fiscalía _pe
de ,de
dispone de un plazo ,omoĩ * un arapa'ũ _gui
de ,de
meses ,jasykuéra
para ,ojoko *
sus disposiciones ,i_ disposiciones
respecto a un eventual proceso ,respecto un proceso tapiagua'ỹ _pe
ante ,ante
de ,de
lady ,lady
y ,ha
el conductor , tendota
murieron ,omanokuri *
de ,de
agosto ,agosto
de ,de
en un accidente ,un accidente _pe
de ,de
coche ,coche
de ,de
presentó ,oguerukuri *
ayer ,ayer
su programa ,h_# programa
una propuesta insólita para ,una propuesta insólita opyta *
el año , arajere
más ,más
una simple cena ,una karu ndahasýi
de ,de
el establecimiento hotelero ha , establecimiento hotelero oĩ *
preparado ,preparado
una serie ,una tysýi
de ,de
actividades ,actividades
comenzarán ,oypyt *
de ,de
diciembre ,diciembre
y ,ha
finalizarán ,omombat *
de ,de
enero ,enero
una visita ,una temiandu
lo ,lo
más ,más
singular ,jojaha'ỹ
de ,de
sesiones ,sesiones
de ,de
cines ,ta'angamýikuéra
paseos ,guatakuéra
especiales ,poravopyre
bicicleta ,bicicleta
una misa ,una misa
en la basílica de , de basílica _pe
de ,de
y ,ha
supuesto ,supuesto
la gala de , de gala
de ,de
ambientes ,ambientes
para ,ojoko *
adultos ,kakuaa
jóvenes ,pyahu
y ,ha
niños ,niños
unas mascotas especiales ,unas mascotas poravopyre
las campanillas , ahy'otĩnguéra
serán las guías ,oha'et *  tendotakuéra
para ,ojoko *
las familias , ñemoñangakuéra
las uvas , uvas
juntos ,juntos
fuertes ,pu'aka
críticas ,críticas
a el nombramiento , nombramiento _pe
de ,de
y ,ha
de los socialistas europeos , socialistas europeos _gua
el presidente , mburuvicha
de ,de
estaba ,oĩmi *
ayer ,ayer
orgulloso ,aguara
por el fichaje , fichaje rehe
de el comisario europeo , comisario europeo _gua
denominó ,ombohérakuri *
este contrato ,ko contrato
era el sueño ,era  kéra
de ,de
de ,de
y ,ha
de ,de
pero ,jepéramo
una vez ,una jey
más ,más
nos ,nos
hemos ,hemos
adelantado ,adelantado
dijo ,ho'ytakuri *
el presidente justificó el acuerdo , mburuvicha justificó  ñe'ẽjoaju
con el comisario , comisario _ndi
el pasado , pasado
viernes ,viernes
y ,ha
aseguró ,omoañetekuri *
añadirá ,ojoapyt *
valor ,kyhyje'ỹ
a la compañía , compañía _pe
asesorará ,omoñe'ẽt *
en su proceso ,ij_ proceso _pe
de ,de
reestructuración ,reestructuración
en la apertura , jepe'aha _pe
de ,de
mercados ,ñemuhakuéra
y ,ha
en la selección , poravo _pe
de ,de
nuevos ,pyahu
socios ,irũnguéra
locales ,apegua
dijo ,ho'ytakuri *
hará ,omba'apot *
lo ,lo
mismo ,ae
hace ,ojapo *
años ,arajerekuéra
por la sociedad mundial , sociedad mundial _re
de la información , momarandu _gui
el ministro , ministro
de ,de
aplaudió este fichaje ,ojepopetekuri * ko fichaje
y ,ha
defendió la autonomía ,omoñuvãkuri *  autonomía
de ,de
los socialistas europeos acusaron , socialistas europeos acusaron
de ,de
la desconfianza , jepoyhu
de el ciudadano , tetaguã _gui
en las instituciones , instituciones _pe
de ,de
la ,la
en un momento ,un sapy'a _pe
intentamos ,roñepia'ãkuri *
la confianza pública , jerovia jekuaapyre
la ,la
y ,ha
de ,de
fin ,apýra
a las disfunciones , disfunciones _pe
y ,ha
la corrupción , ñembuai
va el señor ,oho *  pa'i
y ,ha
reaviva el temor de los ciudadanos ,reaviva  kyhyje  tavayguakuéra _gua
destacó en una nota ,destacó una nota _pe
único ,año
hizo ,ojapokuri *
eco ,eco
de el nombramiento , nombramiento _gua
de el comisario , comisario _gui
la ,la
dimitió el pasado ,dimitió  pasado
de ,de
marzo ,marzo
ser ,ser
acusada ,acusada
de ,de
comportamientos ,tekokuéra
corruptos ,mbyaipyre
el portavoz , portavoz
de ,de
la ,la
para ,opyta *
la ,la
tachó ,tachó
ayer ,ayer
de ,de
vergonzoso ,poromotĩva
el fichaje , fichaje
de ,de
porque ,ajeve
en su opinión ,i_ ñeimo'ã _me
esta decisión es una forma ,ko decisión oha'e * una ta'anga
de ,de
desprestigio ,desprestigio
de ,de
la ,la
recordó ,oñanga'ukuri *
sigue ,omoña *
comisario ,comisario
y ,ha
aseguró ,omohatãkuri *
habrá ,oimet *
la legalidad , legalidad
de su decisión ,i_ decisión _gua
señaló ,omoma'ẽkuri *
ajuste ,ajuste
a la legalidad , legalidad _pe
demuestra ,demuestra
escandalosa ,tie'ỹ
falta ,falta
de ,de
ética ,ética
por su parte ,i_ vo rupi
la detención , detención
procesamiento ,procesamiento
y ,ha
condena ,condena
de ,de
expresan ,ho'yta *
no ,no
el drama , drama
de el pueblo kurdo , táva kurdo _gua
sino ,sino
de ,de
como ,ha'u *
país ,tetã
vive ,oiko *
permanente ,opytáva
debate ,debate
la tradición , tradición
y ,ha
la modernidad , modernidad
el tribunal turco , tribunal turco
juzgaba a el líder ,juzgaba  líder _pe
de ,de
pronunció su sentencia ,omoñe'ẽkuri * i_ ñe'enga
de ,de
muerte ,mano
los familiares , ogapypeguakuéra
de las víctimas , víctimas _gui
de el terrorismo , terrorismo _gua
estaban ,oikomi *
presentes ,oiméva
las ,las
sala ,kotyguahẽha
levantaron ,oropu'ãkuri *
y ,ha
para ,ojoko *
su alegría ,i_ tory
por la sentencia , ñe'enga rupi
cantaron el himno nacional ,osapukáikuri *  himno nacional
de ,de
creo ,arovia *
es el resumen ,oha'e *  ñemombyky
más ,más
claro ,satĩ
de un asunto ,un asunto _gua
tremendo ,kyhyjerã
la sentencia , ñe'enga
de ,de
muerte ,mano
sí ,sí
misma ,ae
tiene ,oreko *
un largo camino ,un tape vuku
a la decisión final , decisión paha _pe
de el propio presidente , mburuvicha tee _gui
de ,de
la ,la
y ,ha
estará ,oĩt *
a una fuerte presión ,una presión pu'aka _pe
de los países europeos , tetãnguéra europeos _gui
sobre ,sobre
todo ,todo
de ,de
de ,de
la ,la
puede ,okatu *
de su seno ,i_ tapypa'ũ _gui
si ,si
la ejecución , ejecución
lleva ,ogueraha *
cabo ,apýra
con la excepción , sapy'amigua ndive
de los islamistas , islamistas _gui
las fuerzas políticas , mbaretekuekuéra políticas
turcas ,turcas
la derecha extrema hasta la izquierda radical , derecha extrema  asu radical meve
sienten ,oñepu *
de ,de
es ,oha'e *
decir ,decir
de el golpe militar , mbota militar _gui
en el primer tercio , tercio primer _pe
de ,de
este siglo acabó con el viejo ,ko siglo omombakuri *  lekaja _ndi
y ,ha
decadente ,decadente
imperio ,imperio
islámico ,islámico
y ,ha
bajo la dirección de los propios militares ,aguejy *  dirección  propios militares _gui
propuso ,propuso
a la vieja , lechãi _me
en un país laico ,un tetã laico _me
moderno ,ko'ãgagua
y ,ha
por la vía , guataha rupi
de el autoritarismo , autoritarismo _gui
más ,más
o ,térã
la línea de , de línea
jacobino ,jacobino
francés ,francés
y ,ha
sus seguidores ,i_ rapykueriguakuéra
negaron ,ombotovekuri *
minorías ,minorías
lingüísticas ,lingüísticas
o ,térã
étnicas ,étnicas
en el seno , tapypa'ũ _me
de ,de
mismo ,ae
y ,ha
proclamaron ,oporosapukáikuri *
todos los ,todos los
habitantes ,oikóvakuéra
de ,de
eran ,oha'emi *
definición ,definición
turcos ,turcos
su lengua ,i_ kũ
o ,térã
su etnia ,h_# etnia
este programa sigue ,ko programa omuña *
vigente ,ko'ãgagua
y ,ha
así ,ajapyhykuri *
lo ,lo
proclama ,proclama
la ,la
actual ,ãgagua
nombre ,téra
de ,de
consiguió ,omoingokuri *
marcha un sistema ,marcha un sistema
y ,ha
parlamentario ,parlamentario
pero ,jepéramo
en los últimos años , arajerekuéra últimos _pe
este sistema ,ko sistema
ha ,oime *
por el auge , auge rupi
de el islamismo interno , islamismo pypegua _gui
y ,ha
por la presión , presión rupi
de una minoría kurda ,una minoría kurda _gui
acabó ,omohu'ãkuri *
a el terrorismo , terrorismo _pe
y ,ha
ante ,ante
las ,las
dos ,dos
amenazas ,amenazas
los militares , militares
desde el primer momento , sapy'a primer guive
siguieron ,omoñakuri *
el papel , kuatia
de ,de
vigilantes ,omañáva
de las esencias , karakukuéra _gui
de ,de
han ,oime *
su propia presión ,iñ_ presión tee
a los islamistas , islamistas _pe
de el poder , pokatu _gua
lo ,lo
vía ,guataha
parlamentaria ,parlamentaria
e ,ha
la lucha contra , ñorairõ contra
el terrorismo kurdo , terrorismo kurdo
a los terroristas , terroristas _pe
de ,de
resto de la población kurda ,amombovy *  táva kurda _gua
como ,akaru *
es ,oha'e *
bien ,bien
los kurdos , kurdos
no ,no
habitan en el sureste ,oĩ *  sureste _pe
de ,de
sino ,sino
en el noreste , noreste _pe
de ,de
y ,ha
y ,ha
general ,pavẽ
encuentran ,ojuhu *
minorías ,minorías
kurdas ,kurdas
en todos los ,todos los _pe
países ,tetãnguéra
de ,de
pero ,jepéramo
situaciones ,situaciones
diferentes ,ikoe
ejemplo ,techaukarã
es un aliado fundamental ,oha'e * un aliado fundamental
de ,de
en la confrontación militar , mbohovái militar _pe
pero ,jepéramo
los kurdos , kurdos
habitan el norte ,oime *  yvate
de ,de
y ,ha
pelean ,oñorairõ *
muerte ,te'õ
mismos ,ae
colaboran ,opytyvõ *
en la misma batalla , ñorairõ ae _me
contra ,contra
y ,ha
el hecho incontrovertible es , jehupyre incontrovertible oha'e *
de los estados , tekokuéra _gui
de la zona , zona _gui
está ,oĩ *
un milímetro ,un milímetro
de su propio territorio ,hi'_ territorio tee _gua
para ,ojoko *
los kurdos , kurdos
hoy ,ko'ára
dispersos ,dispersos
un problemático estado ,un tetã problemático
kurdo ,kurdo
en una zona ,una zona _pe
de ,de
sí ,sí
conflictiva ,conflictiva
la ,la
existen ,oĩ *
importantes ,importantes
intereses ,kuaasekuéra
petrolíferos ,petrolíferos
turco ,turco
aduce ,aduce
como ,akaru *
prueba ,kuaara'ã
de ,de
no hay ,noĩri *
discriminación ,discriminación
los kurdos , kurdos
hay ,oĩ *
miles ,miles
de ,de
kurdos ,kurdos
viven ,oiko *
problemas ,problemas
étnicos ,étnicos
todo ,todo
el país , tetã
y ,ha
el presidente , mburuvicha
de ,de
y ,ha
un buen número ,un número marangatu
de ,de
diputados ,diputados
de todos los ,todos los _gui
partidos ,ñembosaráikuéra
son ,pu
kurdos ,kurdos
está ,oime *
la verdad , añetegua
pero ,jepéramo
el problema , problema
de ,de
es ,oha'e *
diferente ,ambue
de ,de
de ,de
los ,los
demás países ,demás tetãnguéra
de la zona , zona _gua
porque ,ajeve
está ,oime *
en los grandes mecanismos , mecanismos tuicha _pe
europeos ,europeos
exige ,exige
una solución democrática ,una ry democrática
no alcanza ,nopojáiri *
países ,tetãnguéra
vecinos ,vecinos
en el espacio europeo , arapy europeo _pe
propone ,propone
su condición ,ij_ condición
de ,de
y ,ha
laico ,laico
la autonomía , autonomía
a su minoría kurda ,iñ_ minoría kurda _pe
el drama es , drama oha'e *
hoy ,ko'ára
hoy ,ko'ára
en este país inmenso ,ko tetã posogue _me
tiene un pie ,oreko * un py
y ,ha
de ,de
ninguna fuerza política ,ninguna mbaretekue política
condiciones ,condiciones
de ,de
este programa ,ko programa
y ,ha
esta propuesta ,ko propuesta
peligro ,mongyhyjeha
de ,de
y ,ha
sobre ,sobre
todo ,todo
peligro ,mongyhyjeha
de ,de
un golpe político ,un japete político
de ,de
las ,las
a el acecho , acecho _pe
como ,ajepy'ajoko *
vigilantes ,omañáva
supremos ,supremos
de ,de
turco ,turco
en esta mezcla ,ko jopara _pe
de ,de
democracia ,democracia
y ,ha
de ,de
autoritarismo ,autoritarismo
en este clima ,ko clima _pe
de ,de
laicismo ,laicismo
y ,ha
de ,de
fundamentalismo ,fundamentalismo
islámico ,islámico
la voz , ahy'o
de los kurdos , kurdos _gui
ha ,oime *
oído ,tendu
través ,través
de los atentados terroristas , atentados terroristas _gui
han ,oĩ *
por la mayoría , mayoría rehe
de el pueblo turco , tetama turco _gui
no ,no
como una violencia insoportable ,añemboapyte * una ñerairõ insoportable
sino ,sino
como la ruptura de la identidad colectiva ,ajepy'ajoko *  juavy  identidad colectiva _gua
de un pueblo ,un tetama _gui
vecinos ,vecinos
incómodos ,incómodos
y ,ha
amenazas ,amenazas
contra ,contra
su propia unidad ,ij_ unidad tee
cantan el himno nacional ,opurahéi *  himno nacional
el tribunal condena , tribunal condena
muerte ,mano
a el principal símbolo , símbolo pu'akave _pe
de el terrorismo kurdo , terrorismo kurdo _gui
es ,oha'e *
evidente ,evidente
a la corta , corta _pe
o ,térã
a la larga , larga _pe
esta tensión insoportable tendrá ,ko pyatã insoportable oguerekot *
en una solución política ,una ry política _pe
y ,ha
podrá ,okuaat *
en el otorgamiento , ñeme'ẽ _me
de una amplia autonomía ,una autonomía pyrusu _gua
a la población kurda , táva kurda _pe
pero ,jepéramo
hoy ,ko'ára
hoy ,ko'ára
las espadas están , espadas oime *
alto ,yvuku
y ,ha
en los próximos meses , jasykuéra kyta'i _pe
asistiremos a un estallido ,asistiremos un mba'epu _pe
de ,de
consecuencias ,tapykueguakuéra
imprevisibles ,imprevisibles
el mensaje , tembi'euka
tenemos ,jareko *
y ,ha
otra vez ,otra jey
a los ciudadanos turcos , tetaguãnguéra turcos _pe
y ,ha
a sus gobernantes ,i_ tendotakuéra _pe
es ,oha'e *
la realidad , añetegua
de este pluralismo ,ko pluralismo _gua
mengua de su propio orgullo ,mengua i_ tĩ'atã tee _gua
nacional ,nacional
una solución autonómica ,una ry autonómica
y ,ha
a los kurdos , kurdos _pe
corresponsables ,corresponsables
de su propio autogobierno ,hi'_ autogobierno tee _gui
de ,de
y ,ha
de la pena , tekoasy _gui
de ,de
muerte ,te'õ
el llamado , tenói
el grupo , aty
de ,de
directivos ,directivos
dimitió ,dimitió
para ,omombyta *
iniciado ,iniciado
un proceso electoral ,un proceso electoral
tiene ,oreko *
un nuevo escrito ,un tembikuatia pyahu
la ,la
de ,de
para ,omombyta *
la nueva junta , nueva junta
directiva ,directiva
de ,de
los directivos , directivos
los ,los
lidera ,lidera
sostienen ,ojoko *
el nombramiento , nombramiento
de ,de
nuevos ,pyahu
vocales ,vocales
de la junta , joaju _gua
parte de el presidente blanco ,ombosa'i *  mburuvicha morotĩ _gui
así ,ajapyhykuri *
como la reorganización de la directiva ,ha'u *  reorganización  directiva _gui
no tiene ningún sentido ,noguerekoi * ningún andu
dio ,ome'ẽkuri *
más ,más
poderes ,pokatukuéra
nombró ,oherokuri *
vicepresidente ,vicepresidente
primero ,primero
de ,de
económico ,económico
no ,no
será ,oha'et *
vicepresidente ,vicepresidente
y ,ha
portavoz ,portavoz
ocupará una vicepresidencia ,ojokuáit * una vicepresidencia
y ,ha
será el nuevo secretario de la junta ,oha'et *  tembiguái pyahu  joaju _gua
y ,ha
serán los vocales ,oha'et *  vocales
mantiene en el puesto ,omongaru *  koty'i _pe
de ,de
tesorero ,tesorero
y ,ha
de ,de
contador ,contador
los nombramientos , nombramientos
reiteró ,reiteró
no piensa ,noimo'ãi *
elecciones ,poravokuéra
porque ,ajeve
sería ,sería
a el club , klu _pe
y ,ha
no es el momento ,noha'ei *  sapy'a
y ,ha
aseguró ,omoañetekuri *
ha ,oĩ *
ninguna irregularidad ,ninguna irregularidad
y ,ha
no ha ,noĩri *
ningún beneficio ,ningún beneficio
parte de ningún directivo ,oho * ningún directivo _gui
la programación estival , programación estival
de ,de
inicia ,oñepyrũ *
hoy ,ko'ára
dicho ,ñe'enga
dos ,dos
platos ,tembi'ukuéra
fuertes ,mbarete
regreso ,regreso
de ,de
la comedia , comedia
protagoniza ,protagoniza
y ,ha
estreno de la serie ,amoñepyrũ *  tysýi _gui
de ,de
misterio ,ñemimby
de unos meses ,unos jasykuéra _gua
de ,de
descanso ,pytu'u
vuelve ,ojere *
más ,más
capítulos ,capítulos
combinan el humor ,combinan  pukarã
la ternura , tayhu
y ,ha
las emociones , emociones
las risas , pukakuéra
llegará ,oguahẽt *
foto ,foto
derecha ,yvi
una producción ,una producción
de ,de
la ,la
la serie tiene , tysýi oguereko *
como ,añemboapyte *
protagonista ,protagonista
a una patóloga forense ,una patóloga forense _pe
en la resolución , tembiapoukapy _pe
de los crímenes , angaipakuéra _gua
va ,oho *
más ,más
de ,de
lo ,lo
permiten las investigaciones policiales ,omboaje *  investigaciones policiales
optó ,optó
lo ,lo
segundo ,segundo
quedó ,opytakuri *
con esta entrevista ,ko juecha ndive
es ,oha'e *
natural ,natural
como ,ajepy'ajoko *
no ,no
sacan ,onohẽ *
para una vez ,omombyta * una jey
llama ,tendy
