las reservas , ñongatupykuéra
y ,ha
débil ,atã'ỹ
y ,ha
la hipocresía , tovameguã
de el poder , katu _gui
atrevió ,atrevió
ayer ,ayer
la ,la
de ,de
posibilidades ,jakuéra
tiene ,oreko *
limitó ,omboapýrakuri *
decir ,decir
negó ,ombotovekuri *
cambia ,omoambue *
cuanto ,cuanto
de ,de
cómo ,cómo
no ,no
mojó ,omoakỹkuri *
más ,más
o ,térã
favor ,ñepytyvõ
de ,de
y ,ha
progresa en el cine ,oñemotenonde *  ta'angamýi _pe
de ,de
alquimista ,alquimista
impaciente ,impaciente
ayer ,ayer
en la sección competitiva , pehẽngue competitiva _pe
de ,de
de ,de
idéntico ,peteĩcha
título ,título
de ,de
de ,de
impecable ,impecable
factura ,factura
formal ,formal
y ,ha
de ,de
gran ,gran
solidez ,atãngue
narrativa ,narrativa
ayer ,ayer
hizo ,omba'apokuri *
doblete ,doblete
más ,más
para ,ojoko *
el cine es su capacidad , ta'angamýi oha'e * i_ tembiapokuaa
de ,de
dijo ,ho'ytakuri *
ayer ,ayer
varias lecturas ,varias lecturas
una intriga original ,una intriga ypykue
y ,ha
es ,oha'e *
la ,la
de ,de
amor ,mborayhu
todos ,todos
estrenará ,omoñepyrũt *
próximo ,kyta'i
de ,de
mayo ,mayo
la acción está , tembiapo oime *
el cuerpo , tete
de ,de
investigadores ,investigadores
de ,de
la ,la
guarda ,guarda
relación ,jokuaa
anterior ,mboyvegua
están ,oime *
de una central nuclear ,una central nuclear _gui
grandes ,guasu
empresarios ,empresarios
sobornan ,sobornan
políticos ,políticos
y ,ha
funcionarios ,tembijokuáikuéra
judiciales ,judiciales
y ,ha
el fraude , pokarẽ
pero ,jepéramo
creo ,aguerovia *
la realidad , añetegua
la ,la
supera ,supera
gente ,yvypóra
honorable ,honorable
defrauda ,ombotavy *
y ,ha
roba ,ombosope *
está ,oime *
claro ,satĩ
el único valor , tepy año
importante ,importante
es el dinero ,oha'e *  pirapire
de ,de
el hecho , jehupyre
de ,de
películas ,películas
lo ,lo
asumió ,asumió
de ,de
intriga ,intriga
como ,akaru *
espectadora ,espectadora
y ,ha
directora ,directora
pero ,jepéramo
no para ,ndojokoi *
metida ,metida
la vida , tekove
porque ,ajeve
es ,oha'e *
la ,la
otra película ,otra película
concurso ,concurso
fue ,ohokuri *
casa ,óga
es tu casa ,oha'e * nde óga
de ,de
nacido ,jati'i
de ,de
padres ,pa'ikuéra
españoles ,españoles
y ,ha
de ,de
aparecen ,ojekuaa *
la trama es , pyaha oha'e *
sencilla ,jejapo'ỹ
hace ,omba'apo *
luz ,tembipe
de ,de
gas ,gas
a una bella desconocida ,una desconocida porã _pe
porque ,ajeve
ocupa la casa ,ojokuái *  óga
la ,la
estaba ,oikomi *
casado ,casado
estas tretas derivan en el previsible romance ,ã ñuhãnguéra derivan  ñemboki previsible _pe
y ,ha
la ,la
y ,ha
participan en un concierto ,omomarandu * un concierto _pe
de ,de
homenaje ,temikuave'ẽ
ex ,ex
ministro ,ministro
socialista ,socialista
de ,de
noviembre ,noviembre
de ,de
las ,las
horas ,horas
para ,ojoko *
compatible ,compatible
teníamos ,rorekomi *
común ,tapiagua
artista ,artista
para la paz ,omombyta *  kirirĩ
la ,la
de ,de
entendimiento ,jurupeteĩ
y ,ha
obras ,japopyrekuéra
de ,de
de ,de
la ,la
do ,do
mayor ,guasuve
y ,ha
de ,de
las ,las
de los autores , apoharekuéra _gua
eran de el gusto ,oha'emi *  hekue _gui
de ,de
y ,ha
la ,la
destinará ,destinará
obras ,mba'apokuekuéra
de ,de
abarcan ,oñañuvã *
terrenos ,yvypegua
diversos ,ojuavýva
un concurso musical ,un concurso musical
un memorial ,un memorial
para los amantes de las sensaciones fuertes ,opyta *  hayhuhakuéra  andukuéra mbarete _gui
acaba ,omohu'ã *
de ,de
la oferta gastronómica , ñekuave'ẽ gastronómica
londinense ,londinense
esta semana ha ,ko arapokõindy oĩ *
sus puertas ,h_# okẽnguéra
el primer restaurante , karuha primer
en la preparación , ñembosako'i _pe
de ,de
insectos ,moñáikuéra
reptiles ,reptiles
y ,ha
otras especialidades culinarias ,otras especialidades culinarias
similares ,similares
de ,de
cocodrilo ,jakare
y ,ha
de ,de
hormigas ,tahýikuéra
de ,de
leche ,kamby
cuidadoso ,cuidadoso
especies ,especies
peligro ,ñemongyhyje
el creador es un norteamericano , apohare oha'e * un norteamericano
de ,de
una empresa ,una empresa
y ,ha
ha ,oĩ *
escorpiones ,japeusakuéra
e ,ha
insectos ,moñáikuéra
de ,de
lo ,lo
más ,más
cubiertos ,tembiporukuéra
de ,de
chocolate ,chocolate
grandes ,rusu
almacenes ,almacenes
cuenta ,cuenta
como ,ha'u *
incluso ,incluso
de el restaurante , karuha _gua
mezcla ,jehe'a
de ,de
minimalismo ,minimalismo
y ,ha
audacias ,py'aguasukuéra
piel ,pirekue
estos días ,ã árakuéra
por el vino , kaguy rehe
tranquiliza ,ombopy'aguapy *
y ,ha
enorgullece ,enorgullece
viene ,ou *
de ,de
de ,de
vino en la mano ,oukuri *  po _pe
uno ,ajoapy *
imagina ,imagina
uvas ,uvas
para ,opyta *
en la oscuridad , ñypytũ _me
de ,de
sería la primera botella ,sería  kaguaka primera
de ,de
champán ,champán
de la historia , tembiasakue _gua
y ,ha
en nuestra historia ,ore tembiasakue _pe
nos ,nos
y ,ha
nos ,nos
dice ,ho'yta *
de ,de
venimos ,rohua'ĩ *
y ,ha
nos ,nos
gustaría ,gustaría
hay una tendencia ,oĩ * una tendencia
alcohólica ,alcohólica
es ,oha'e *
evidente ,evidente
el vino lleva , kaguy ogueraha *
alcohol ,alcohol
todo lo ,todo lo
nos ,nos
rodea ,rodea
puede ,opojái *
fórmulas ,fórmulas
químicas ,químicas
el vino empieza , kaguy oñepyrũ *
invierno ,araro'y
desnudas ,opívo
y ,ha
vino ,kaguy
visita ,andu
las ,las
viste a las botellas ,omonde *  kaguakakuéra _pe
forman ,ojapo *
leídas ,leídas
de la memoria , py'aho _gua
el vino es , kaguy oha'e *
exploración ,exploración
y ,ha
es ,oha'e *
reiteración ,reiteración
es ,oha'e *
capaz ,pu'aka
de ,de
es ,oha'e *
capaz ,ha'eve
de ,de
ciegas ,ciegas
los ,los
sentimiento ,ñeñandu
porque ,ajeve
el vino , kaguy
sentimiento ,tembiasy
es ,oha'e *
agua ,y
sucia ,tajasu
el vino es , kaguy oha'e *
reunión ,ko'i
y ,ha
comunión ,comunión
es ,oha'e *
delicadeza ,delicadeza
y ,ha
poesía ,yvotyñe'ẽ
el vino resiste , kaguy ojy *
bien ,bien
la sal , juky
de las lágrimas , tesaykuéra _gui
pero ,jepéramo
envilece ,envilece
lo ,lo
bebe ,hoi'u *
hace ,omba'apo *
indigno ,indigno
de ,de
hay ,oĩ *
gente ,mbya
conserva los vinos ,oñongatu *  kaguykuéra
como ,añemboapyte *
si ,si
trofeos ,trofeos
de ,de
caza ,tymba'api
y ,ha
jactan de su precio ,jactan i_ repy _gui
ante ,ante
de ,de
cambio ,jeva
realidad ,añetegua
debería ,debería
ser ,ser
de ,de
uso ,jepokuaa
vino ,kaguy
hay ,oĩ *
y ,ha
hay ,oĩ *
cerca ,mongoraha
de ,de
el momento , sapy'a
de ,de
la ocasión , ja
tantas páginas ,tantas páginas
y ,ha
la verdad continúa , añetegua continúa
en el vino , kaguy _pe
de ,de
sobre ,sobre
hasta el final , apy peve
de el verano , mbyry'ái _gui
ante ,ante
la evidencia , techaukapy
de ,de
dificultades ,tesaparakuéra
para ,opyta *
el objetivo inicial , hupytypyrã ypy
de ,de
junio ,junio
la ,la
de ,de
auguró ,oha'uvõkuri *
serio ,serio
deterioro ,deterioro
de las relaciones bilaterales , jokuaakuéra bilaterales _gui
si ,si
y ,ha
reiteró el compromiso español ,reiteró  poroapytĩ español
de ,de
ministro ,ministro
principal ,pu'akave
invitó ,opepirukuri *
de ,de
nuevo ,pyahu
a el diálogo , ñomongeta _pe
el deseo , rembipota
de ,de
un avance ,un avance
sobre el futuro , tenondegua ári
de ,de
es ,oha'e *
fuerte ,pu'aka
parte ,vo
de ,de
el jefe , tendota
mostró ,mostró
como ,ha'u *
el secretario , tembiguái
de ,de
británico ,británico
para ,ojoko *
piqué ,piqué
de ,de
y ,ha
de ,de
mayor ,tuichave
complejidad ,complejidad
aseguró ,omyatãkuri *
haber ,haber
de ,de
de ,de
actitud ,actitud
de ,de
en todo caso ,todo caso _pe
recomendó ,omomorãkuri *
sano ,kuera
escepticismo ,escepticismo
y ,ha
advirtió ,omomarandukuri *
de ,de
si ,si
deteriorarán ,ombotujat *
las relaciones bilaterales , jokuaakuéra bilaterales
de ,de
y ,ha
mostró su esperanza ,mostró i_ jerovia
el próximo día , ára kyta'i
el camino , tape
no hemos ,noroimei *
vamos ,jaha *
a los planteamientos , ñemoĩnguéra _pe
o ,térã
nada ,nada
porque ,ajeve
impedido ,impedido
los ,los
últimos ,últimos
siglos ,siglos
consideró ,consideró
asumible ,asumible
el acuerdo , oñoñe'ẽ
consulta ,ñeporandu
pero ,jepéramo
de ,de
autodeterminación ,autodeterminación
por las partes , mboja'opykuéra rehe
de ,de
tiene ,oreko *
cabida ,cabida
dos ,dos
estados ,ñeĩnguéra
amigos ,amigos
y ,ha
de ,de
insostenible ,insostenible
provoca ,oporoheka *
dificultades ,tesaparakuéra
y ,ha
reiteró el objetivo ,reiteró  jejaporã
de ,de
y ,ha
el máximo respeto , mboaje tuichaiteve
y ,ha
musulmana ,musulmana
está ,oĩ *
acusado ,acusado
de ,de
falso ,japu
testimonio ,mombe'u
y ,ha
de ,de
relación ,jokuaa
responsable ,responsable
de ,de
de ,de
septiembre ,septiembre
anunció ,oñandukakuri *
lugar ,tenda
carismático ,carismático
líder ,líder
chechena ,chechena
puede ,okatu *
haber ,haber
fallecido ,fallecido
el jefe , uru
de ,de
de ,de
lo ,lo
dio ,ombojárakuri *
ayer ,ayer
muerto ,te'õngue
su cadáver no había ,i_ te'õngue noĩrimi *
perdió la pierna derecha en el invierno ,omokañykuri *  retyma yvi  ro'y _pe
de ,de
de ,de
minas en un intento ,minas un intento _pe
de ,de
el cerco , tokái
de ,de
rusas ,rusas
de ,de
urgencia ,tagẽ
su muerte ,i_ mano
de ,de
dirigente ,dirigente
guerrillero ,guerrillero
por el momento , sapy'a rupi
las autoridades rusas no han , tendotakuéra rusas noĩri *
de ,de
ha ,oĩ *
dado ,dado
muerto ,te'õngue
la primera guerra , ñorairõ primera
chechena ,chechena
de ,de
de ,de
de la prensa internacional , jopyha internacional _gui
y ,ha
demostró a el mundo ,demostró  yvy _pe
la rebelión independentista estaba , mbohovái independentista oikomi *
de ,de
ser ,ser
hizo ,omba'apokuri *
de ,de
líder ,líder
de la oposición chechena , ñembohovái chechena _gui
histórico ,histórico
dirigente ,dirigente
de ,de
falleció ,omanokuri *
última ,última
hora ,hora
los ,los
la derrota republicana , mbuepoti republicana
exilió ,exilió
volvió ,ojerekuri *
de ,de
acaba ,opa *
de ,de
víctima ,víctima
no podrá ,ndokatuit *
la ,la
ayuda de su marido ,opytyvõ * i_ ména _gui
de ,de
mantiene ,oreko *
así ,ajapyhykuri *
y ,ha
vida ,jeikove
más ,más
o ,térã
restricciones ,restricciones
administrativas ,administrativas
los países , tetãnguéra
y ,ha
de ,de
la ,la
mismo ,ae
de ,de
la ,la
en la opinión pública , ñeimo'ã ojekuaáva _me
europea ,europea
personas ,avakuéra
adultas ,tyarõ
plenitud ,tenyhẽ
de sus capacidades mentales ,i_ ha'evekuéra mentales _gua
y ,ha
el momento , sapy'a
de la muerte , ñemano _gua
de ,de
veces ,hakuéra
lento ,are
desgaste ,desgaste
provocan las enfermedades ,oporoheka *  tasykuéra
su voluntad ,i_ pota
no debería ,no debería
haber ,haber
cortapisa ,cortapisa
para ,opyta *
de ,de
forma ,ysaja
consciente ,consciente
de los trabajadores , tembiapohárakuéra _gui
de el sector , pehẽngue _gua
de el metal , ita _gui
de ,de
apoyaron ,ombojekokuri *
ayer ,ayer
para ,opyta *
de ,de
el paro , pytu'u
es ,oha'e *
primero ,primero
jefe ,sãmbyhyha
de ,de
sección ,pehẽngue
de ,de
murió ,omanokuri *
ayer ,ayer
y ,ha
flaquezas ,kangykuéra
contra ,contra
un cáncer ,un cáncer
de ,de
hígado ,hígado
fue ,oha'ekuri *
de el tumor , akytã _gua
como ,ajepy'ajoko *
lo ,lo
llamaba ,llamaba
ser ,ser
tratado ,oñoñe'ẽ
instaló ,instaló
de ,de
periodistas ,periodistas
preocupaba ,opy'apymi *
decía ,ho'ytami *
sino ,sino
cómo ,cómo
decía ,ho'ytami *
su dominio ,i_ poguy
de el lenguaje , ñe'ẽ _gui
era ,ára
extraordinario ,tapiagua'ỹ
las palabras , ñe'ẽnguéra
en el lugar , tenda _pe
estaba ,oimemi *
predestinado ,predestinado
su secreto ,i_ herunguã
era ,ára
una música ,una música
sonaba ,opumi *
bien ,bien
tuvo una nota ,oguerekokuri * una nota
más ,más
alta ,yvate
la ,la
trabaja con un material ,omba'apo * un material _ndi
inaprensible ,inaprensible
como ,akaru *
es la realidad ,oha'e *  añetegua
y ,ha
esa virtud ,ku tekoporã
de ,de
cross ,cross
adaptó a las abruptas superficies ,adaptó  apekuéra abruptas _pe
nada ,nada
fue ,ohokuri *
con una ilusión ,una ilusión ndive
de ,de
primer ,primer
día ,ára
talento ,akãporã
más ,más
esfuerzo ,jepytaso
el resultado , tembiapokue
fueron ,oha'ekuri *
relatos ,ñemombe'ukuéra
profundos ,pypuku
las huellas , mborekuéra
de ,de
pólvora ,pólvora
o ,térã
las entrevistas ejemplares , ñomongetakuéra ejemplares
escritores ,kuatiahaihárakuéra
asombraban ,asombraban
las ,las
uno ,ambojuaju *
noticias ,marandukuéra
frescas ,piro'ysã
de ,de
de ,de
la ,la
la ,la
licenció ,licenció
fue ,ohokuri *
conserje ,conserje
conserje ,conserje
prácticas ,jeporukuaa
como ,ajepy'ajoko *
matizaba con su humor saludable ,matizaba i_ pukarã saludable ndive
bajó ,oguejykuri *
platinas ,platinas
de la profesión , tembiapokuaa _gua
crónicas ,pohã'ỹ
para la sección ,opyta *  pehẽngue
de ,de
edición ,edición
la ,la
demostró un puntillismo equiparable ,demostró un puntillismo equiparable
de ,de
encaje ,encaje
desatino ,desatino
escapaban a el ojo cazador ,otutumi *  tesa cazador _pe
revistas ,revistas
de ,de
distinto ,ojuavýva
pelaje ,pelaje
la ,la
dos ,dos
hijos ,ra'akuéra
cómplice ,cómplice
e ,ha
infatigable ,kane'õ'ỹva
apoyo ,pytyvõ
volvió ,ojerekuri *
como ,añemboapyte *
jefe ,tuvicha
de ,de
espectáculos ,techaukahakuéra
de ,de
y ,ha
libro ,kuatia
y ,ha
sensibilidad ,ñeñandu
retratos ,ta'angakuéra
como ,akaru *
de el poeta , ñe'ẽpapára _gua
hacía ,omba'apomi *
años ,arajerekuéra
hasta el final , apýra peve
telefoneaban ,telefoneaban
sino ,sino
pero ,jepéramo
la enfermedad fue , mba'asy ohokuri *
cobarde ,py'amirĩ
y ,ha
actuó ,omba'apokuri *
desde su interior ,i_ ryepy guive
la policía detuvo , tahachi ombo'arekuri *
domicilio ,domicilio
fueron ,oha'ekuri *
fotos ,fotos
eróticas ,eróticas
de ,de
menores ,michĩve
y ,ha
vídeos ,vídeos
de ,de
similar ,similar
contenido ,contenido
fue ,ohokuri *
condenado ,condenado
idéntico ,peteĩcha
motivo ,motivo
dos ,dos
años ,arajerekuéra
de ,de
cárcel ,yvyrakua
pero ,jepéramo
de la sentencia , ñe'enga _gui
halla ,ojuhu *
inició ,oñepyrũkuri *
informaciones ,momarandukuéra
pagaba ,omyengoviami *
menores ,michĩve
para ,ojoko *
desnudos ,opívo
o ,térã
ropa ,ao
interior ,interior
y ,ha
porque ,ajeve
y ,ha
en el barrio , tavapy _pe
de ,de
coincidían con las primeras informaciones ,oñe'ẽjojami *  momarandukuéra primeras ndive
de ,de
partidario ,partidario
de ,de
de ,de
drogas ,drogas
pide su prohibición ,ojerure * i_ jeheja'ỹ
y ,ha
las ,las
duras ,atã
de ,de
pone ,omohenda *
de ,de
manifiesto ,manifiesto
este grupo ,ko aty
de ,de
edad ,edad
más ,más
consume ,consume
éxtasis ,éxtasis
y ,ha
cocaína ,cocaína
trata de un sondeo ,oñe'ẽ * un sondeo _gui
sobre la percepción , ñeñandu ári
los jóvenes tienen , ta'yrusukuéra oguereko *
de ,de
sí ,sí
mismos ,ae
contradicción ,contradicción
coordinador ,coordinador
y ,ha
mayoritaria ,mayoritaria
de ,de
drogas ,drogas
puede ,opojái *
con la percepción , ñeñandu ndive
de ,de
el nuevo mercado , ñemuha pyahu
de ,de
azulejos ,azulejos
estampados ,estampados
frutas ,‘akuéra
y ,ha
verduras ,ka'avokuéra
verá ,verá
vista ,techa
de ,de
pájaro ,aka'ẽ
de el mercado , ñemuha _gui
apertura ,jepe'a
está ,oime *
para ,omombyta *
mitad ,ku'a
de ,de
una inversión ,una inversión
de ,de
millones ,millones
de ,de
euros ,euros
millones ,millones
de ,de
pesetas ,pesetas
construirán ,ojapot *
dos ,dos
bloques ,bloques
de ,de
pisos ,pisos
para ,omombyta *
ancianos ,tuja
y ,ha
un museo arqueológico ,un museo arqueológico
los restos , tuguarekuéra
en el subsuelo , yvyguy _pe
de ,de
proyecto de el mercado ,ajapose *  ñemuha _gui
fue ,ohokuri *
fallecido ,fallecido
las obras , mba'apokuekuéra
de ,de
construcción ,construcción
están ,oiko *
agrupa a los distintos sectores ,ombyaty *  pehẽnguekuéra joavy _pe
recogida ,recogida
automática ,automática
de ,de
basuras ,ytykuéra
mercados ,ñemuhakuéra
y ,ha
arqueología ,arqueología
intervienen ,oñemoinge *
más ,más
espectacular ,espectacular
de ,de
techo ,ogahoja
bóvedas ,bóvedas
madera ,yvyra
sostendrá ,ojokot *
mediante ,mediante
jácenas ,jácenas
de ,de
de el mercado , ñemuha _gua
y ,ha
pilares ,okytakuéra
metálicos ,metálicos
evocarán la forma ,omandu'at *  ysaja
de ,de
árboles ,árboles
de ,de
el interior , ryepy
de el mercado , ñemuha _gua
de ,de
interferencias ,interferencias
visuales ,visuales
encajará ,okuapytĩt *
pieza ,kotypy
pieza ,kotypy
de ,de
de ,de
pérgola ,pérgola
un invernáculo ,un invernáculo
dará ,ombojárat *
sombra ,mo'ãha
y ,ha
función ,función
será ,oha'et *
de ,de
y ,ha
de ,de
la ,la
el movimiento , ñemýi
de ,de
turistas ,turistas
en la ruta , ygarape _pe
de ,de
conexión ,conexión
de ,de
será ,oha'et *
de ,de
azulejos ,azulejos
hexagonales ,hexagonales
formas ,ysajakuéra
de ,de
vegetales ,vegetales
estampados ,estampados
lo ,lo
desde el aire , pytu guive
y ,ha
desde las casas vecinas , ogapykuéra vecinas guive
más ,más
altas ,puku
de ,de
frutero ,frutero
gigante ,gigante
de ,de
ha ,oime *
hecho ,jehupyre
pruebas ,kuaara'ãnguéra
judías ,judías
verdes ,kyrỹi
tomates ,tomates
y ,ha
naranjas ,naranjas
e ,ha
incluso ,incluso
nubes ,araikuéra
pero ,jepéramo
la idea no está , temimo'ã ndoikoi *
de los mercados tradicionales , ñemuhakuéra tradicionales _gua
mediterráneos ,mediterráneos
de ,de
ejemplo ,jechauka
líneas ,líneas
geométricas ,geométricas
de ,de
tejas ,tejas
verde ,peky
y ,ha
rojo ,pytã
de el mercado , ñemuha _gua
contigua ,ykeregua
bloques ,bloques
de ,de
viviendas ,ógakuéra
para ,ojoko *
ancianos ,tuja
de ,de
estructura ,estructura
metálica ,metálica
y ,ha
celosías ,celosías
de ,de
madera ,yvyra
en el muro , ogyke _pe
dará a la calle ,ome'ẽt *  okaha _pe
de ,de
de las piedras , itakuéra _gui
en el subsuelo , yvyguy _pe
y ,ha
las palabras , ñe'ẽnguekuéra
este nuevo mercado ,ko ñemuha pyahu
interesará ,interesará
no ,no
a los vecinos , ogaykepeguakuéra _pe
sino ,sino
preocupan por la cultura gastronómica ,ombopy'apy *  arandu gastronómica rehe
y ,ha
quieren ,oja'e *
productos ,productos
selectos ,poravopyre
de las calles , okahakuéra _gui
de ,de
y ,ha
de ,de
instalará un pequeño museo ,instalará un museo mirĩ
arqueológico ,arqueológico
con los principales restos , tuguarekuéra pu'akave ndive
en la excavación , yvyjo'o _pe
de ,de
hubo un gran convento ,oimekuri * un convento gran
